utc,pair,travel_s,no_traffic_s,historic_s,delay_s,length_m,status
2026-09-09T21:53:36Z,ctrl_west,1806,1492,1770,59,31189,ok
2026-09-09T21:53:36Z,ctrl_se,1325,993,1291,106,12385,ok
2026-09-09T22:52:10Z,i5sb_span,1680,881,1483,555,13967,ok
2026-09-09T22:52:10Z,vanc_pdx,1385,1015,1362,76,13482,ok
2026-09-09T22:52:10Z,i5sb_detour,1312,662,1102,525,8309,ok
2026-09-09T22:52:10Z,interstate_sb,1033,782,982,76,6507,ok
2026-09-09T22:52:10Z,williams_nb,1177,843,1173,0,6185,ok
2026-09-09T22:52:10Z,mlk_sb,1380,944,1371,0,10023,ok
2026-09-09T22:52:10Z,grand_nb,1230,704,1172,128,7151,ok
2026-09-09T22:52:10Z,i205_sb,896,540,1003,221,11198,ok
2026-09-09T22:52:10Z,i84wb_feeder,1161,736,1087,215,9569,ok
2026-09-09T22:52:10Z,powell_wb,869,619,865,0,7125,ok
2026-09-09T22:52:10Z,ctrl_west,2104,1680,2088,0,29568,ok
2026-09-09T22:52:10Z,ctrl_se,1513,1130,1373,154,13398,ok
2026-09-09T23:09:03Z,i5sb_span,1706,881,1543,535,13967,ok
2026-09-09T23:09:03Z,vanc_pdx,1424,1015,1381,104,13482,ok
2026-09-09T23:09:03Z,i5sb_detour,1354,662,1164,547,8309,ok
2026-09-09T23:09:03Z,interstate_sb,1095,852,1076,0,6162,ok
2026-09-09T23:09:03Z,williams_nb,1191,890,1180,0,7308,ok
2026-09-09T23:09:03Z,mlk_sb,1407,945,1391,13,9743,ok
2026-09-09T23:09:03Z,grand_nb,1200,704,1206,0,7151,ok
2026-09-09T23:09:03Z,i205_sb,901,540,1064,161,11198,ok
2026-09-09T23:09:03Z,i84wb_feeder,1183,736,1112,213,9569,ok
2026-09-09T23:09:03Z,powell_wb,880,619,873,0,7125,ok
2026-09-09T23:09:03Z,ctrl_west,2045,1525,1953,245,32641,ok
2026-09-09T23:09:03Z,ctrl_se,1410,1130,1384,0,13398,ok
2026-09-10T00:52:08Z,i5sb_span,1644,1235,1608,102,14265,ok
2026-09-10T00:52:08Z,vanc_pdx,1315,771,1227,445,13379,ok
2026-09-10T00:52:08Z,i5sb_detour,1214,662,1093,445,8309,ok
2026-09-10T00:52:08Z,interstate_sb,1065,791,996,102,6625,ok
2026-09-10T00:52:08Z,williams_nb,1130,890,1097,38,7308,ok
2026-09-10T00:52:08Z,mlk_sb,1285,944,1285,0,10023,ok
2026-09-10T00:52:08Z,grand_nb,1176,704,1107,134,7151,ok
2026-09-10T00:52:08Z,i205_sb,797,540,852,210,11198,ok
2026-09-10T00:52:08Z,i84wb_feeder,1083,609,1003,287,10021,ok
2026-09-10T00:52:08Z,powell_wb,860,619,861,0,7125,ok
2026-09-10T00:52:08Z,ctrl_west,1979,1492,1896,238,31189,ok
2026-09-10T00:52:08Z,ctrl_se,1359,1130,1348,0,13398,ok
2026-09-10T01:04:17Z,i5sb_span,1392,881,1292,369,13967,ok
2026-09-10T01:04:17Z,vanc_pdx,1109,771,1165,214,13379,ok
2026-09-10T01:04:17Z,i5sb_detour,1012,662,1033,214,8309,ok
2026-09-10T01:04:17Z,interstate_sb,1030,791,982,77,6625,ok
2026-09-10T01:04:17Z,williams_nb,1057,843,1066,0,6185,ok
2026-09-10T01:04:17Z,mlk_sb,1166,673,1080,363,14269,ok
2026-09-10T01:04:17Z,grand_nb,1121,607,1024,312,9773,ok
2026-09-10T01:04:17Z,i205_sb,589,540,794,0,11198,ok
2026-09-10T01:04:17Z,i84wb_feeder,959,609,966,185,10021,ok
2026-09-10T01:04:17Z,powell_wb,847,619,848,0,7125,ok
2026-09-10T01:04:17Z,ctrl_west,1913,1492,1845,189,31189,ok
2026-09-10T01:04:17Z,ctrl_se,1323,1130,1332,0,13398,ok
2026-09-10T02:52:08Z,i5sb_span,909,881,971,0,13967,ok
2026-09-10T02:52:08Z,vanc_pdx,799,771,860,0,13379,ok
2026-09-10T02:52:08Z,i5sb_detour,604,575,661,0,10425,ok
2026-09-10T02:52:08Z,interstate_sb,856,791,873,0,6625,ok
2026-09-10T02:52:08Z,williams_nb,862,808,877,0,7481,ok
2026-09-10T02:52:08Z,mlk_sb,697,673,762,0,14269,ok
2026-09-10T02:52:08Z,grand_nb,678,607,683,0,9773,ok
2026-09-10T02:52:08Z,i205_sb,546,540,570,0,11198,ok
2026-09-10T02:52:08Z,i84wb_feeder,1015,653,765,328,10205,ok
2026-09-10T02:52:08Z,powell_wb,710,619,718,0,7125,ok
2026-09-10T02:52:08Z,ctrl_west,1574,1492,1588,0,31189,ok
2026-09-10T02:52:08Z,ctrl_se,1102,993,1110,0,12385,ok
2026-09-10T03:52:09Z,i5sb_span,903,881,927,0,13967,ok
2026-09-10T03:52:09Z,vanc_pdx,796,771,820,0,13379,ok
2026-09-10T03:52:09Z,i5sb_detour,591,575,621,0,10425,ok
2026-09-10T03:52:09Z,interstate_sb,762,732,777,0,7573,ok
2026-09-10T03:52:09Z,williams_nb,851,812,851,0,8210,ok
2026-09-10T03:52:09Z,mlk_sb,690,673,719,0,14269,ok
2026-09-10T03:52:09Z,grand_nb,637,607,646,0,9773,ok
2026-09-10T03:52:09Z,i205_sb,547,540,558,0,11198,ok
2026-09-10T03:52:09Z,i84wb_feeder,636,609,664,0,10021,ok
2026-09-10T03:52:09Z,powell_wb,684,619,673,0,7125,ok
2026-09-10T03:52:09Z,ctrl_west,1548,1492,1547,0,31189,ok
2026-09-10T03:52:09Z,ctrl_se,1075,993,1056,0,12385,ok
2026-09-10T04:52:08Z,i5sb_span,924,911,911,0,14300,ok
2026-09-10T04:52:08Z,vanc_pdx,785,771,773,0,13379,ok
2026-09-10T04:52:08Z,i5sb_detour,583,575,578,0,10425,ok
2026-09-10T04:52:08Z,interstate_sb,749,732,733,0,7573,ok
2026-09-10T04:52:08Z,williams_nb,832,812,813,0,8210,ok
2026-09-10T04:52:08Z,mlk_sb,685,673,674,0,14269,ok
2026-09-10T04:52:08Z,grand_nb,622,607,609,0,9773,ok
2026-09-10T04:52:08Z,i205_sb,546,540,540,0,11198,ok
2026-09-10T04:52:08Z,i84wb_feeder,621,609,611,0,10021,ok
2026-09-10T04:52:08Z,powell_wb,643,619,621,0,7125,ok
2026-09-10T04:52:08Z,ctrl_west,1525,1492,1493,0,31189,ok
2026-09-10T04:52:08Z,ctrl_se,1031,993,994,0,12385,ok
2026-09-10T05:52:09Z,i5sb_span,1058,1042,1042,0,16321,ok
2026-09-10T05:52:09Z,vanc_pdx,784,771,771,0,13379,ok
2026-09-10T05:52:09Z,i5sb_detour,582,573,573,0,9303,ok
2026-09-10T05:52:09Z,interstate_sb,814,791,791,0,6625,ok
2026-09-10T05:52:09Z,williams_nb,830,808,808,0,7481,ok
2026-09-10T05:52:09Z,mlk_sb,922,673,673,236,14269,ok
2026-09-10T05:52:09Z,grand_nb,620,607,607,0,9773,ok
2026-09-10T05:52:09Z,i205_sb,546,540,540,0,11198,ok
2026-09-10T05:52:09Z,i84wb_feeder,1092,660,660,424,10082,ok
2026-09-10T05:52:09Z,powell_wb,642,619,619,0,7125,ok
2026-09-10T05:52:09Z,ctrl_west,1516,1492,1492,0,31189,ok
2026-09-10T05:52:09Z,ctrl_se,1030,993,993,0,12385,ok
